ID,SNM,STYP,FND,RGN,USC,SCR_EST_2014,SCR_EST_2015,SCR_EST_2016,SCR_EST_2017,SCR_EST_2018,SCR_EST_2019,SCR_EST_2020,SCR_EST_2021,SCR_EST_2022,SCR_EST_2023,SCR_EST_2024
113,대구교육대학교,대학,국립,대구,C그룹,52.119222210862,52.07585945337262,52.45972910637747,52.14665642867553,67.06242393987596,67.58724427051065,67.26137975933413,67.4594276654067,67.46015392883675,67.2059954337176,67.01391490629676
114,대구대학교,대학,사립,경북,A그룹,48.33276402631008,49.02059663513899,50.55851104254436,49.95661568998444,67.3742552532345,68.10987282703928,68.61020723621104,67.74736091266804,67.93989856759657,67.82166739195787,67.92544999867673
115,대구미래대학교,전문대학,사립,경북,C그룹,52.96395219920834,52.64795260356429,52.53498796666851,52.727060613158706,67.69327133796001,68.20353722251059,68.21867311139951,68.21867311139953,68.22079255584393,68.22079255584394,68.2264592225106
116,대구보건대학교,전문대학,사립,대구,A그룹,52.63239352219469,52.623210907324186,52.50899650686791,52.449007657873,66.53336808769167,67.04968742849383,67.07852231037992,67.09778693089586,67.06372897045111,67.19870009886489,67.78615816303423
117,대구사이버대학교,대학,사립,경북,C그룹,52.81886897456559,52.81724413747286,52.81724413747284,52.727060613158706,67.6595041218428,68.17766000639337,68.17841435682075,68.15201864253504,68.15224467788855,68.15993808697947,68.15791134455522
118,대구예술대학교,대학,사립,경북,C그룹,52.98175336015646,52.67105124118442,52.12240114466733,52.204398010708076,67.27700981902376,68.03273967010016,67.95772947944795,68.00108759625262,67.9746674036907,68.10211145827762,68.18471130106705
119,대구외국어대학교,대학,사립,경북,C그룹,52.73432331825118,52.708787877865454,52.666336798903565,52.64340394461049,67.69327133796001,68.20353722251059,68.21867311139951,68.21867311139953,68.22079255584393,68.22079255584394,68.2264592225106
120,대구한의대학교,대학,사립,경북,B그룹,51.43264410108652,51.92876480485547,52.06649395474691,52.05572023410594,66.87397006514804,67.22266980352661,67.10907820045239,67.2231311169265,67.21314539370698,67.38765210806646,67.4262110525022
121,대덕대학교,전문대학,사립,대전,C그룹,52.74550635407496,52.69794331128574,52.58745405356357,52.56819997174344,66.79617441889259,67.09527508336775,67.06601788775694,67.1856913165668,67.66367307276424,68.22474751640381,67.69655964264304
122,대동대학교,전문대학,사립,부산,C그룹,52.322358895434306,51.9900053156257,51.983987353178115,52.15807414922408,66.41877697235361,67.24260881502666,67.06974434263212,67.26825484996424,67.32655599696668,67.03363337197307,67.02952870876726
123,대림대학교,전문대학,사립,경기,A그룹,52.56307123313982,52.28511161469908,52.458915213464856,52.166568453826066,66.11220512390206,67.39031266268556,66.57228175672753,66.10631033212934,66.096762209286,66.10259964297778,67.07858094722756
124,대신대학교,대학,사립,경북,C그룹,52.15735940824247,52.63631004199464,52.42635538093607,52.31306562904986,65.93595308323856,66.02784434689337,66.52245757162669,67.90699239670721,67.81969874761806,67.70074518870267,67.4842084645676
125,대원대학교,전문대학,사립,충북,C그룹,52.28910419436046,52.412831712960894,51.97432795313005,52.19411608199583,66.2243761253905,65.03119244704442,65.2107811036257,67.41855800636804,67.42526807859932,67.49824200301215,68.01533659750494
126,대전가톨릭대학교,대학,사립,세종,C그룹,52.734444892055286,52.69088867993408,52.731075914277504,52.71879722087059,66.05489224546365,66.49622201722148,66.34057584619747,66.60217036007009,66.42068559259339,66.37434998014811,66.2127679476036
127,대전과학기술대학교,전문대학,사립,대전,B그룹,52.47085553543731,52.47570737393617,52.521519263475966,52.422452926706036,67.55565699161372,67.92934667318116,67.43537088610836,67.52902437303182,68.37373233475209,67.64819046843114,67.7444265812729
128,대전대학교,대학,사립,대전,B그룹,48.28410328350929,47.66525948236866,47.9852756131555,47.82653179048556,63.073298085464636,64.19190851274386,67.07843287030147,67.20291561700768,67.23371933257634,67.41718495750088,67.36263580836446
129,대전보건대학교,전문대학,사립,대전,A그룹,52.25989301538299,52.47950165612035,52.45241201569242,52.18251458118979,66.71595149949401,67.1685940707115,67.516798299284,67.10884451129294,67.39049629447376,67.92501146701191,67.89036286510625
130,대전신학대학교,대학,사립,대전,C그룹,52.332343365931855,52.47872176893379,52.387749681253396,52.37104222449071,65.7723660389623,65.95464349689045,66.1859086184645,67.50768466873322,67.51870399079027,66.83931748650475,66.9694064329654
131,대진대학교,대학,사립,경기,B그룹,51.405876929037206,51.70803366971047,51.61881961180563,51.67408582101416,66.76078622713052,67.75652722307115,67.85972635887936,68.05473998492363,67.063953844431,68.22054955740037,68.228164060344
132,대한신학대학원대학교,대학원대학,사립,경기,-,52.55902234586328,52.61212761222869,52.767204741594625,52.66857937672367,68.16306925521806,68.2400968321189,68.7030528976219,68.58024818632234,68.61788857104293,68.64587503019445,68.63805625213138
133,덕성여자대학교,대학,사립,서울,B그룹,49.45174810348611,49.629085581686645,49.39368395712471,49.79049581484958,65.1037094344571,65.53185179033117,65.80695678604475,67.25813002745876,67.35444563774438,67.26497551706521,66.73497576896555
134,동강대학교,전문대학,사립,광주,B그룹,52.618401634255385,52.739313029933065,52.758868040495386,52.47731782519698,66.88440550332058,67.48321846609579,67.64953988895353,67.755742013592,67.15077542179232,67.24205309932611,67.37488541739722
135,동국대학교,대학,사립,서울,A그룹,48.36340249866031,49.351203789018484,47.07999352487837,47.63221219760876,68.29154149906199,68.14039902998933,68.95641868409237,69.79276601775334,69.68776028553316,70.70702457442242,70.30752409591386
136,동국대학교 WISE캠퍼스,대학,사립,경북,B그룹,49.59507970696912,50.82745659551274,50.53488759794045,50.94701288751876,66.32334809997705,66.10282461343824,66.21525282631175,67.45201394748632,67.43535193741468,67.3162491413582,67.62653403851864
137,동남보건대학교,전문대학,사립,경기,A그룹,52.622247272421,52.76885215110675,52.69571339402299,52.505650261171766,67.42546608804219,67.81139197009041,67.85100914126109,67.93330180316329,67.45366442346065,67.53041414758145,67.44222877388798
138,동덕여자대학교,대학,사립,서울,B그룹,51.09749350653368,51.62233397062355,51.50433308226013,52.46058323535138,67.1451990222025,66.93779069698839,67.25381375792035,67.78419970794214,67.23962795796601,67.82696691447589,67.53595717845988
139,동명대학교,대학,사립,부산,B그룹,52.17531093962679,52.46605572380214,51.87334921911881,52.387636671451055,67.34461534342458,67.0141596761113,67.02229669610423,67.19320538557463,67.13941805439396,67.30010158204992,67.56285425155434
140,동방문화대학원대학교,대학원대학,사립,서울,-,53.01311560262874,52.92240919046874,53.41639884505159,53.06758894280473,67.75038678711414,68.27604793050995,67.82152791397547,67.96163841110214,67.68606777355716,67.87566689888146,67.83859224675479
141,동부산대학교,전문대학,사립,부산,C그룹,51.875955194464105,52.08407942007354,52.12771437577734,52.67353758057567,67.15356426507195,67.72541315774409,68.31622109041,68.21867311139953,68.22079255584393,68.22079255584394,68.2264592225106
142,동서대학교,대학,사립,부산,B그룹,49.95140724348224,50.01423813302325,50.44615817365407,50.580721949247604,66.01996580836712,66.30040208355878,66.81815867921446,67.34149727270753,67.45962301325042,67.5549110911479,67.67936481266183
143,동서울대학교,전문대학,사립,경기,A그룹,52.829998169212196,52.73524732717997,52.73747028403356,52.6038364075926,66.85684433138265,67.29615739593618,67.06485704981266,67.18838646351435,67.13351517511751,67.11949953275183,67.09655097532885
144,동신대학교,대학,사립,전남,B그룹,52.32776624313217,52.45868242198395,52.318541953133,52.12861996429022,66.72954971294162,67.06404052060519,67.21762022964627,67.31046844855841,67.17329295471097,67.0712202778908,67.63912270177178
145,동아대학교,대학,사립,부산,A그룹,48.611939145938464,47.98886165846096,48.996108600775386,48.77582565635356,67.64876777768401,68.39828504602579,68.88615548377753,69.34575758518868,69.05244022420551,68.69620089285631,68.97709046130038
146,동아방송예술대학교,전문대학,사립,경기,B그룹,52.05058780944517,52.076584870848684,52.064701210413546,51.87560941753228,66.29252860841467,66.49812546124862,66.48006570371754,66.50806754970537,65.97019414070992,66.38174565492042,65.63863382615135
147,동아보건대학교,전문대학,사립,전남,C그룹,52.80630164000566,52.8200060075913,52.865357778891244,52.65035868319361,66.9815003738584,68.06480337832996,68.14184982908078,68.11834569751399,67.46443939654318,67.86860729478263,67.54744479496223
148,동양대학교,대학,사립,경북,C그룹,52.19558521256693,52.34153253505231,52.75150981542758,52.48907622645794,67.01384643915613,67.35059303848765,67.1431782457377,66.88522671612739,66.84876853951407,67.24532488356282,67.47074455250376
149,동양미래대학교,전문대학,사립,서울,A그룹,49.912622243703616,49.860083632535556,49.629447931805956,49.482461235309124,65.30823785019453,65.53727107143978,65.63482326792759,67.47526923686674,67.54679651218524,67.65864468851612,67.91481993600773
150,동우대학,전문대학,사립,강원,B그룹,52.81886897456559,52.81724413747286,52.81724413747284,52.727060613158706,67.69327133796001,68.20353722251059,68.21867311139951,68.21867311139953,68.22079255584393,68.22079255584394,68.2264592225106
151,동원과학기술대학교,전문대학,사립,경남,B그룹,52.68174883274407,52.65641176133338,52.62470103734089,52.68945856777293,67.43421385018648,67.90169596949069,68.06924113078983,67.60705959608642,68.1126793710145,67.77100893788419,67.94228205230328
152,동원대학교,전문대학,사립,경기,B그룹,52.59637310844112,51.57186375977043,51.91714709992407,51.551687019502715,66.900009069011,67.49533336535428,67.84236796955906,67.86103050455326,67.79985979105712,67.73239646208172,67.66017313957414
153,동의과학대학교,전문대학,사립,부산,B그룹,52.303430416025584,52.30406052050591,52.7031962031406,52.535539719159544,66.97240588745215,67.67926478120367,67.78025978949313,67.49551194131682,67.90177510000471,67.99770488607307,67.71809487610264
154,동의대학교,대학,사립,부산,A그룹,49.28130368292971,49.64797445176212,49.83209401869956,50.22703308361824,67.34845533737024,67.12779509477762,67.08294881005601,67.72167257154025,67.57322049914276,67.42685144292636,67.54155899697813
155,두원공과대학교,전문대학,사립,경기,B그룹,52.71796401762632,52.71633918053359,52.71053918053357,52.62586565621943,67.23683686501995,67.4935175571155,67.08233870839389,67.58309499658994,67.68438751793532,67.85252159961736,68.48176740269328
156,디지털서울문화예술대학교,대학,사립,서울,C그룹,52.81886897456559,52.81724413747286,52.81724413747284,52.727060613158706,67.69327133796001,68.20353722251059,68.21867311139951,68.21867311139953,68.22079255584393,68.22079255584394,68.22324518742289
157,루터대학교,대학,사립,경기,C그룹,52.116439588386065,52.55636283937069,52.72156592428434,52.61647191757452,67.79706025307259,67.97800178891069,68.16641717226827,67.61403587456121,67.57042387882028,67.53861823889176,67.68830210104788
158,마산대학교,전문대학,사립,경남,A그룹,52.70911444026921,52.69420841630779,52.751267136195736,52.702702399760376,66.74154537788606,67.18295745588102,67.30695804970074,67.56893578377439,67.43723733458424,67.6065567833887,67.52846799641516
159,명신대학교,대학,사립,전남,C그룹,52.81886897456559,52.81724413747286,52.81724413747284,52.727060613158706,67.69327133796001,68.20353722251059,68.21867311139951,68.21867311139953,68.22079255584393,68.22079255584394,68.2264592225106
160,명지대학교,대학,사립,서울,A그룹,49.251171389293205,46.20252563687451,48.598062678894046,49.45898433085923,66.35754826809632,67.375977813259,67.86528192789338,67.38397599943512,67.13007795343569,67.18769495350774,68.51672896300298
161,명지전문대학,전문대학,사립,서울,A그룹,52.58648850429485,52.36702430317725,52.72698883100092,52.62377523886572,66.54267593851932,66.94400546540211,67.46627960913678,67.1414205223379,67.13844635653136,67.14173404052644,67.30902703151776
162,목원대학교,대학,사립,대전,B그룹,50.08005797291474,51.88987444739489,51.96903911671433,51.98161166173861,66.43722320138988,66.79377654080182,67.14431683933176,67.11888036041259,67.08790434146472,67.05443561320011,67.25254029113283
163,목포가톨릭대학교,대학,사립,전남,C그룹,52.64335385251312,52.28011940067431,51.80333947012991,52.485163490602936,67.46392268308797,66.6238863888957,67.91318235154284,68.00870439524066,67.9395758318553,67.96483294395543,67.65255589569509
164,목포과학대학교,전문대학,사립,전남,B그룹,52.76436198372808,52.66344494960698,52.80527421242214,52.6045007774947,67.73940077424434,68.11546466192901,68.1404928899992,68.16474300695826,67.94922452991435,68.2354700735965,68.26088572817066
165,문경대학교,전문대학,사립,경북,C그룹,52.88703652584305,52.05498310171351,52.74563298735801,52.68909752090196,67.1245763018382,67.54310406324423,67.37404571543487,67.79015994335829,67.90892842734111,68.28329641960616,67.88689284474287
166,배재대학교,대학,사립,대전,B그룹,50.31893533493419,51.267272831167666,51.25580733012504,51.57098028194691,66.2457519851245,66.94753742107875,66.9692503559273,67.22799595919537,67.1973667127897,67.16355885807641,67.16387083075482
167,배화여자대학교,전문대학,사립,서울,B그룹,51.82540929088991,52.299198271386324,52.30288223712841,52.24957816979527,66.44866972226514,68.03458549497708,68.08422047963343,68.36113839751025,68.10103978973363,67.56772694409494,67.93440900654839
168,백석대학교,대학,사립,충남,A그룹,50.566322585170894,50.757996740984154,50.41880479669458,51.50152844076706,67.23679735698191,67.48633545536504,67.84541080242784,68.02749102258569,67.9335661188003,67.6199783273801,67.7981904830622
169,백석문화대학교,전문대학,사립,충남,A그룹,52.667883186610865,52.5565727059395,52.42183302354906,52.324371258664854,66.60028345810505,66.90268904897643,67.04128133049791,67.38266893259706,67.953766868747,67.54788745797879,67.57858109175241
170,백석예술대학,전문대학,사립,서울,A그룹,52.81886897456559,52.81724413747286,52.81724413747284,52.727060613158706,67.69327133796001,68.20353722251059,68.21867311139951,68.21867311139953,68.22079255584393,68.22079255584394,68.2264592225106
171,백제예술대학교,전문대학,사립,전북,C그룹,52.83756258334242,52.81477977222372,52.794134289467124,52.658659877352385,67.64537399713322,68.07624861090531,68.25765929178333,67.61817262667913,67.78778027055425,68.05187809700936,68.22221306370054
172,베뢰아국제대학원대학교,대학원대학,사립,서울,-,52.52928098271078,52.55116298918347,52.47107695800172,52.611561345481576,65.55259826969454,65.86849913157099,65.95654522650021,66.24032093679307,66.22632354332397,66.49302340732373,66.21665577560402
173,벽성대학,전문대학,사립,전북,C그룹,52.81886897456559,52.81724413747286,52.81724413747284,52.727060613158706,67.69327133796001,68.20353722251059,68.21867311139951,68.21867311139953,68.22079255584393,68.22079255584394,68.2264592225106
174,부산가톨릭대학교,대학,사립,부산,C그룹,51.711570028600185,51.7968063318784,52.132689391547025,52.181377376525546,67.19774915433496,67.43331060323561,67.35608317911426,67.35068296401136,67.41430896408201,67.42333106926225,67.41160443471551
175,부산경상대학교,전문대학,사립,부산,B그룹,52.75633635176327,52.76969262578166,52.77213943065198,52.673968112220194,67.48036152665155,67.65152466532291,67.49862993582742,67.65429130489542,67.77856399421947,67.35925053066116,68.0150836468321
176,부산과학기술대학교,전문대학,사립,부산,B그룹,52.72778953053972,51.77552355674889,51.98678027087321,52.566945156374125,67.2079102104834,67.58742613406264,67.18566899989034,67.31111359968074,67.75047883975547,67.74636180271843,67.75761467628163
177,부산교육대학교,대학,국립,부산,C그룹,51.46557604115022,52.08093503232974,51.92429800896927,52.10990215777405,66.10339302128494,65.96820404610014,65.78789342173089,67.26966439664366,66.99581320167671,67.32088184958411,67.43299055185823
178,부산대학교,대학,국립,부산,A그룹,46.98450505322092,47.344452907968815,48.53451312248248,48.299390276479336,72.04058158404816,71.61257428762693,72.43450048026658,74.53091067640894,74.44167176555338,74.2541357196263,73.97946076093685
179,부산디지털대학교,대학,사립,부산,C그룹,52.81886897456559,52.81724413747286,52.81724413747284,52.727060613158706,67.67796578240446,68.18999833362172,68.20513422251062,68.20513422251064,68.19167025786415,68.19956025786414,68.21292033362172
180,부산보건대학교,전문대학,사립,부산,B그룹,52.378113222858865,52.3282674377016,52.29967105162005,52.130881498200544,66.04194379831776,66.17641617879825,66.17986408449387,67.1149733746354,66.89456420961855,67.14001139649072,67.49329150181765
181,부산여자대학교,전문대학,사립,부산,C그룹,52.43922167700639,52.43056582474735,52.43366781906663,52.43777958552716,67.21724669300222,67.61861020949925,67.57532343279308,68.2629531972798,67.66623891293136,67.73235453361903,67.89316478097817
182,부산예술대학교,전문대학,사립,부산,C그룹,52.82246968828554,52.763062149633924,52.88858072311362,52.7938093200116,67.62145399385297,68.1143830847343,68.13400005857038,68.0689637610014,68.14281107344773,68.14281107344773,68.14426334359452
183,부산외국어대학교,대학,사립,부산,B그룹,51.02976665420249,50.580802419096706,50.519730406455935,50.88264261489366,66.2590013511309,66.47767651779455,66.12303603294866,67.36546600892235,67.74295445381954,67.10784209550019,67.12489613146617
184,부산장신대학교,대학,사립,경남,C그룹,51.883475757296544,51.86598416906715,51.59730927840246,51.75896905767196,65.22888941499026,65.2860365745191,65.40179366165151,65.93720833282372,66.98754812437836,65.72768902757794,65.90843674329327
185,부천대학교,전문대학,사립,경기,A그룹,52.698772486375425,52.61352536891317,52.66861732200627,52.462434388683405,66.62198548666345,67.00908606318302,67.07241789291058,67.8308329083037,67.07001798039903,67.26747161487442,67.12407778798072
186,삼육대학교,대학,사립,서울,B그룹,51.62432748243018,51.91973203446192,51.96374008496649,51.713615859729956,66.59334600326679,67.00559685756339,66.92984912615118,67.10917604840198,67.1549551270949,67.57490226366016,67.54129659544725
187,삼육보건대학교,전문대학,사립,서울,C그룹,51.75757474606959,52.059724667957504,51.93404454351765,52.26409428461327,66.78081230855662,67.0404126734824,67.58503931481341,67.37299568003338,67.51075273390714,67.70809768092711,67.61447120044723
188,상명대학교,대학,사립,서울,A그룹,50.09648463645937,50.293958413708815,50.325461268211384,50.14761106285623,66.46439492240661,67.43870251250576,67.44774604539323,68.042096894111,67.75675099718744,67.83326385415793,67.399275950336
189,상지대학교,대학,사립,강원,B그룹,51.37581221480528,50.794039891491266,51.02945184197366,51.975175855912944,66.66440326075035,67.06898077701945,67.14669685414918,67.15148939091324,67.196011294461,67.15818836258586,67.5445845158804
190,상지영서대학교,전문대학,사립,강원,B그룹,52.17191436917299,52.3257156077966,51.62227307213393,51.60063341457515,67.32072335074295,67.96769012573816,68.21867311139951,68.21867311139953,68.22079255584393,68.22079255584394,68.2264592225106
191,서강대학교,대학,사립,서울,A그룹,47.5088123489918,47.79524393839507,47.00772184254948,47.45667177574653,64.02227800426945,64.82861617497365,65.12905203051815,69.73119945031065,69.96252711185168,69.52613774270765,69.22902504476654
192,서경대학교,대학,사립,서울,B그룹,48.83516021479164,49.199983748947766,49.22418631687177,49.51443645321437,66.10264108258464,66.91319478998642,67.06058089965028,67.33763757263566,67.62611870928119,67.3324520043232,67.06948759952883
193,서남대학교,대학,사립,전북,C그룹,52.6126082561229,52.655080088422025,52.660830088422024,52.46879168719268,67.69327133796001,68.20353722251059,68.21867311139951,68.21867311139953,68.22079255584393,68.22079255584394,68.2264592225106
194,서라벌대학교,전문대학,사립,경북,C그룹,52.7297993767701,52.702416467934746,52.68687591412681,52.69621710037599,67.64729548379312,67.98038182020953,68.0358739823544,67.8113742970065,68.5576959899075,68.27449221924348,68.6124827577391
195,서영대학교,전문대학,사립,광주,A그룹,52.73095980391866,52.739664668846146,52.740949406941375,52.551290695048195,66.71796516647362,67.20405315048738,67.25745262633284,67.22053248808331,67.29735071179196,67.35007650544277,67.39854145523411
196,서울과학기술대학교,대학,국립,서울,A그룹,48.306284054060285,48.71145047348166,48.78633941737354,50.319411137825114,64.71910646239492,66.7935310520687,66.74889179149712,68.64456910163516,67.81599979370586,67.57662021121133,67.98821100160305
197,서울과학종합대학원대학교,대학원대학,사립,서울,-,52.76889090300027,52.76642994826048,52.76642994826047,52.588116147553315,67.77006975541508,68.28808744188359,68.0232407509084,68.34318115946206,67.76571937712727,68.0530517544914,68.16904169184431
198,서울교육대학교,대학,국립,서울,C그룹,51.00912455862086,50.77126931984844,50.80011231711139,51.327923304449975,65.45061926868505,65.48743108454741,65.2549592673798,67.50852909878712,67.45104612803195,67.1237527204396,67.34385190999981
199,서울기독대학교,대학,사립,서울,C그룹,52.67279806724675,52.96305767599918,52.48199143295176,52.49815510503512,67.10253379170183,67.91430698513574,67.52867980043256,68.09834781990516,68.02444872018421,68.62941974495729,67.93511688698253
200,서울대학교,대학,국립,서울,A그룹,59.580235201111044,60.848364173649856,60.67975003107123,60.75527330785203,78.3832119606401,78.62720502789941,78.69372300110355,79.49557366237738,79.83212664197998,79.80775034753523,79.58955263056299
201,서울디지털대학교,대학,사립,서울,A그룹,52.52650213472534,52.517109570359885,52.52487729763261,52.7192577946576,67.51221586752338,67.96565561355037,66.88789554753143,68.02492423187196,68.0211599943611,68.01632080749239,67.95434034411593
202,서울미디어대학원대학교,대학원대학,사립,서울,-,52.997904698652526,52.78305097947366,52.74233152292095,52.84111797484354,67.4924972864546,68.06830239941118,68.34709498932605,68.24386330967253,68.0451991224299,67.87223608586055,67.97538800214888
203,서울벤처대학원대학교,대학원대학,사립,서울,-,52.81886897456559,52.81724413747286,52.81724413747284,52.727060613158706,67.69327133796001,68.20353722251059,68.21867311139951,68.21867311139953,68.22079255584393,68.22079255584394,68.2264592225106
204,서울불교대학원대학교,대학원대학,사립,서울,-,52.16273422589025,52.47085218229404,52.52602899032043,51.69335032117655,65.94836002401469,66.5641514868218,68.24163238080747,68.45873717351763,68.58182312158667,68.57095155317654,68.68031807059546
205,서울사이버대학교,대학,사립,서울,A그룹,52.811279344935954,52.81724413747286,52.81724413747284,52.727060613158706,67.66739412184279,68.17766000639337,68.1927958952823,68.09005183745839,68.08414290958312,68.07930050412504,68.07178040608582
206,서울사회복지대학원대학교,대학원대학,사립,서울,-,52.73121778115141,52.81053729259087,52.964718284196,52.8322655096045,67.60108101549156,68.21605204571043,68.25403480098443,68.02561856553895,68.04958785125324,68.27240747018146,68.25833519780981
207,서울상담심리대학원대학교,대학원대학,사립,서울,-,51.33296926085715,51.48146620777384,52.40291676566383,52.53139000420803,66.14035023983914,66.52765197265111,65.98350352352169,68.44816375344834,68.69721442246923,67.67104803514681,66.49672665191069
208,서울성경신학대학원대학교,대학원대학,사립,서울,-,52.311290528451394,52.330593048712835,52.61710454673357,52.42756596531321,67.17149026209744,67.83717491647725,68.00411602901953,67.7321697130359,67.32744949213085,67.48738531670435,67.68947504945271
209,서울시립대학교,대학,공립,서울,A그룹,46.05048730310006,45.954863196349436,48.1792201254963,51.886591540997,66.01774606967835,66.61057798669142,68.52496234250539,70.14396212366526,70.36250423232528,68.63404710910827,68.88310215309099
210,서울신학대학교,대학,사립,경기,C그룹,51.64515760545345,51.5917422189471,51.662357261162846,51.485014977085996,66.00422962744716,66.67858513362884,66.48952405493196,67.5513489458513,67.94945468393355,68.01717164363895,68.1483769691693
211,서울여자간호대학교,전문대학,사립,서울,C그룹,52.04256686142053,51.85669861997673,51.6847531793377,51.45970636980809,66.39670317934068,66.43322680305369,66.52391469149858,67.41206945686726,67.38457138170388,67.38637186084368,66.74662833116771
212,서울여자대학교,대학,사립,서울,B그룹,48.97531013207329,50.37415571389332,49.69963134918236,50.19272248271466,66.27723656370651,66.84749553812422,66.68923833465405,67.09590357937329,66.85787178977323,66.86051824618437,67.07071902214904
213,서울예술대학교,전문대학,사립,경기,B그룹,51.74384194939609,51.70616371912291,51.71003420763963,51.383106668892914,65.66303358396303,65.90085289554081,66.1983952497873,67.25069803942571,67.37048155753745,67.46249634453203,66.70019355513605
214,서울외국어대학원대학교,대학원대학,사립,서울,-,52.81886897456559,52.81724413747286,52.81724413747284,52.727060613158706,67.65534241172286,67.97285224476009,67.81050830855308,67.80729427346536,67.91803457774546,67.92128501892192,67.44188408502605
215,서울장신대학교,대학,사립,경기,C그룹,52.15940682286945,52.39292360838674,51.984291153514384,52.394753354731456,66.94088960327363,66.79259089630742,67.09526582539989,67.67652017845658,67.70886697268575,67.78534085721279,67.91496841633341
216,서울한영대학교,대학,사립,서울,C그룹,52.38125344272662,52.511815525298246,52.5441309162101,52.43529891788111,67.13461833433578,67.4547739012633,67.49803282407665,67.79426468184042,67.79857591615027,67.72664028542131,68.118951590772
217,서원대학교,대학,사립,충북,B그룹,51.58647085421596,51.8638242694445,52.24163064667098,52.02197700800584,66.74814214959456,66.9158987191571,66.97701719908669,68.02421759186687,67.90452320685509,67.14593773372593,67.59379405901639
218,서일대학교,전문대학,사립,서울,A그룹,52.5137856098645,52.51216077277178,52.499546030347524,52.566469471705986,66.88826478549578,67.42583908958545,67.43195676112849,67.09619487543054,67.16718728695542,67.09149937493507,67.09909404160173
219,서정대학교,전문대학,사립,경기,A그룹,52.85093498466659,52.79650354223477,52.789710208901425,52.695892240142825,67.62635406316582,68.13489463492462,68.06329062843668,68.08817141691148,68.04078797246702,68.06550847091903,68.10577394419302
220,서해대학,전문대학,사립,전북,C그룹,52.88234153355887,52.66410260071999,52.821704241920685,52.71150872593729,67.97127261218102,68.73672133419187,68.37564386963078,68.21867311139953,68.22079255584393,68.22079255584394,68.2264592225106
221,선교청대학교,대학,사립,충남,C그룹,52.81886897456559,52.81724413747286,52.81724413747284,52.727060613158706,67.69327133796001,68.20353722251059,68.21867311139951,68.21867311139953,68.22079255584393,68.22079255584394,68.2264592225106
222,선린대학교,전문대학,사립,경북,C그룹,52.79154966897375,52.82997401161461,52.3967791271023,52.236408009650994,67.20743409018986,67.26425329000679,67.500537765816,67.37133058910457,67.9564827224254,67.87449118269346,67.46602905495952
223,선문대학교,대학,사립,충남,B그룹,49.59849901699901,49.50024189056066,49.43117086430491,49.49729798547076,65.77822120626642,65.9082601734534,66.57580404661903,67.25912397659751,67.3295706895186,67.18637000456997,67.20202692500163
224,선학유피대학원대학교,대학원대학,사립,경기,-,52.38378005377184,52.49979481126478,52.486230049173265,52.407459572053966,65.74444323326995,66.2242227162904,66.55054076357429,65.98200376790194,66.05351694520525,66.79724881508103,66.75217847069273
225,성결대학교,대학,사립,경기,B그룹,50.407386656570814,50.96037773132652,51.63918368410113,51.71062536700706,66.86167059612566,67.07878127299718,67.17457333613991,67.30257423865031,67.218052793596,67.048418358124,67.19287715459727
226,성공회대학교,대학,사립,서울,C그룹,51.72746253787197,51.990841989355616,51.99363709047545,51.91081698839705,67.03935819420086,67.28702098673706,67.80451390586164,68.13625289901711,67.99542488062168,68.26903612801608,67.96937000630483
227,성균관대학교,대학,사립,서울,A그룹,51.590666381568816,52.18020344654188,52.529565773401295,51.60415664511541,73.56106855872721,74.22325871393781,74.39981479938763,75.78602348622397,76.59952485090115,77.03254112769079,76.3894957221242
228,성산효대학원대학교,대학원대학,사립,인천,-,53.02999616820042,53.02610913690562,53.02896254599652,52.94939143926,67.73955992358802,67.91894212000099,68.30481237347145,68.22662114468724,68.21785811113487,68.17038257879786,68.17038257879787
229,성서침례대학원대학교,대학원대학,사립,경기,-,52.45756701563337,52.45548089798631,52.45245858687521,52.47996069478045,66.09793199153448,67.54578488488991,67.75489073026746,66.37104519410987,65.9925539583251,66.75315947637198,66.63211466768485
230,성신여자대학교,대학,사립,서울,A그룹,48.708326870081564,51.17504052117635,51.71105495133634,51.30096638738467,67.28124475738746,67.61857500494965,67.38480325039949,68.01127950438601,67.7860974161119,67.64330006548076,67.2588337298107
231,성운대학교,전문대학,사립,경북,C그룹,52.80388213690325,52.80225729981053,52.79650729981051,52.56331669761796,67.2919547023632,67.54939609233598,67.5385074204209,67.50684623762356,67.54062686486533,67.52100584525749,67.54202005215403
232,성화대학,전문대학,사립,전남,B그룹,52.81886897456559,52.81724413747286,52.81724413747284,52.727060613158706,67.69327133796001,68.20353722251059,68.21867311139951,68.21867311139953,68.22079255584393,68.22079255584394,68.2264592225106
233,세경대학교,전문대학,사립,강원,C그룹,52.853372927747934,52.86570640378653,52.908460453286644,52.64837475467089,66.98459388803104,67.93470363402879,68.12290073609681,67.44985059096786,67.74185415902681,67.82126519406741,67.70647184395943
234,세계사이버대학,기타,기타,경기,-,52.81886897456559,52.81724413747286,52.81724413747284,52.727060613158706,67.69327133796001,68.20353722251059,68.21867311139951,68.21867311139953,68.22079255584393,68.22079255584394,68.2264592225106
235,세명대학교,대학,사립,충북,B그룹,48.98026990990991,49.0245103257344,48.81584798424068,49.465368584232564,64.61130462899871,66.21988112018691,66.38778991466545,68.00637937503319,67.33302009690323,67.40588545209029,67.29443927636883
